s_no,key,num_equality_compares,cumulative_avg
12120,picturesque,2,5.12
12121,confusion,2,5.12
12122,cathedral,6,5.12
12123,creation,12,5.12
12124,delivered,12,5.12
12125,dominion,2,5.12
12126,glorious,6,5.12
12127,straight,6,5.12
12128,reverently,2,5.12
12129,appeared,2,5.12
12130,sparkled,2,5.12
12131,congenial,4,5.12
12132,stillness,4,5.12
12133,lingered,4,5.12
12134,watching,4,5.12
12135,purposeless,2,5.12
12136,absorbed,2,5.12
12137,tradingboat,8,5.12
12138,softened,4,5.12
12139,disappeared,8,5.12
12140,merciful,10,5.12
12141,consideration,2,5.12
12142,blindnesses,4,5.12
12143,resurrection,2,5.12
12144,sheepwhom,6,5.12
12145,dreadpressed,2,5.12
12146,sustaining,2,5.12
12147,encouraging,4,5.12
12148,admiring,4,5.12
12149,tenderness,8,5.12
12150,courageous,2,5.12
12151,brightened,6,5.12
12152,animated,2,5.12
12153,influence,2,5.12
12154,influence,2,5.12
12155,tribunal,4,5.12
12156,procedure,0,5.12
12157,ensuring,6,5.12
12158,reasonable,2,5.12
12159,revolution,2,5.12
12160,ceremonies,6,5.12
12161,monstrously,4,5.12
12162,suicidal,4,5.12
12163,vengeance,6,5.12
12164,revolution,2,5.12
12165,determined,4,5.12
12166,patriots,8,5.12
12167,republicans,4,5.12
12168,yesterday,4,5.12
12169,tomorrow,6,5.12
12170,prominent,2,5.12
12171,perpetually,6,5.12
12172,hovering,2,5.12
12173,appearance,2,5.12
12174,satisfaction,8,5.12
12175,spectators,2,5.12
12176,thirsting,6,5.12
12177,canniballooking,2,5.12
12178,bloodyminded,8,5.12
12179,empannelled,2,5.12
12180,prosecutor,2,5.12
12181,favourable,6,5.12
12182,uncompromising,0,5.11
12183,murderous,2,5.11
12184,businessmeaning,4,5.11
12185,approvingly,2,5.11
12186,strained,2,5.11
12187,attention,10,5.11
12188,evremonde,2,5.11
12189,released,2,5.11
12190,yesterday,4,5.11
12191,reaccused,2,5.11
12192,yesterday,4,5.11
12193,indictment,6,5.11
12194,delivered,12,5.11
12195,suspected,2,5.11
12196,denounced,2,5.11
12197,republic,10,5.11
12198,aristocrat,6,5.11
12199,proscribed,2,5.11
12200,abolished,2,5.11
12201,privileges,4,5.11
12202,infamous,4,5.11
12203,oppression,2,5.11
12204,evremonde,2,5.11
12205,proscription,2,5.11
12206,absolutely,4,5.11
12207,prosecutor,2,5.11
12208,president,6,5.11
12209,denounced,2,5.11
12210,secretly,4,5.11
12211,president,6,5.11
12212,winevendor,2,5.11
12213,alexandre,2,5.11
12214,physician,2,5.11
12215,trembling,2,5.11
12216,standing,4,5.11
12217,president,6,5.11
12218,indignantly,2,5.11
12219,daughter,2,5.11
12220,daughter,2,5.11
12221,conspirator,12,5.11
12222,denounce,2,5.11
12223,tranquil,4,5.11
12224,submission,4,5.11
12225,authority,4,5.11
12226,tribunal,4,5.11
12227,yourself,2,5.11
12228,republic,10,5.11
12229,acclamations,10,5.11
12230,president,6,5.11
12231,republic,10,5.11
12232,sacrifice,10,5.11
12233,sacrifice,10,5.11
12234,meanwhile,2,5.11
12235,acclamations,2,5.11
12236,trembling,2,5.11
12237,daughter,2,5.11
12238,together,6,5.11
12239,restored,4,5.11
12240,produced,2,5.11
12241,expounded,4,5.11
12242,imprisonment,4,5.11
12243,prisoner,6,5.11
12244,released,2,5.11
12245,delivered,12,5.11
12246,examination,2,5.11
12247,followed,2,5.11
12248,bastille,2,5.11
12249,screeched,2,5.11
12250,patriots,8,5.11
12251,cannonier,6,5.11
12252,accursed,2,5.11
12253,fortress,2,5.11
12254,patriots,8,5.11
12255,vengeance,6,5.11
12256,commendations,2,5.11
12257,audience,4,5.11
12258,assisted,4,5.11
12259,proceedings,6,5.11
12260,president,6,5.11
12261,vengeance,6,5.11
12262,encouragement,2,5.11
12263,shrieked,2,5.11
12264,likewise,6,5.11
12265,commended,10,5.11
12266,tribunal,4,5.11
12267,bastille,2,5.11
12268,steadily,2,5.11
12269,prisoner,6,5.11
12270,confined,2,5.11
12271,fellowcitizen,8,5.11
12272,directed,2,5.11
12273,replaced,4,5.11
12274,business,2,5.11
12275,specimens,10,5.11
12276,president,6,5.11
12277,stillnessthe,4,5.11
12278,prisoner,6,5.11
12279,lovingly,2,5.11
12280,solicitude,2,5.11
12281,prisoner,6,5.11
12282,feasting,0,5.11
12283,substance,2,5.11
12284,alexandre,2,5.11
12285,unfortunate,2,5.11
12286,physician,2,5.11
12287,beauvais,6,5.11
12288,afterwards,4,5.11
12289,resident,4,5.11
12290,melancholy,2,5.11
12291,bastille,2,5.11
12292,intervals,2,5.11
12293,difficulty,4,5.11
12294,laboriously,2,5.11
12295,concealment,2,5.11
12296,difficulty,4,5.11
12297,scrapings,0,5.11
12298,charcoal,6,5.11
12299,captivity,2,5.11
12300,departed,2,5.10
12301,terrible,4,5.10
12302,warnings,6,5.10
12303,unimpaired,4,5.10
12304,solemnly,6,5.10
12305,possession,8,5.10
12306,mindthat,2,5.10
12307,circumstantialand,6,5.10
12308,recorded,4,5.10
12309,judgmentseat,4,5.10
12310,moonlight,10,5.11
12311,december,2,5.10
12312,twentysecond,6,5.10
12313,refreshment,2,5.10
12314,distance,4,5.10
12315,residence,4,5.10
12316,medicine,2,5.10
12317,carriage,2,5.10
12318,carriage,2,5.10
12319,apprehensive,2,5.10
12320,otherwise,2,5.10
12321,carriage,2,5.10
12322,answered,2,5.10
12323,carriage,2,5.10
12324,gentlemen,4,5.10
12325,observed,2,5.10
12326,appeared,2,5.10
12327,themselves,4,5.10
12328,carriage,2,5.10
12329,observed,2,5.10
12330,formerly,14,5.10
12331,beauvais,6,5.10
12332,physician,2,5.10
12333,originally,6,5.10
12334,reputation,2,5.10
12335,gentlemen,4,5.10
12336,returned,2,5.10
12337,graciously,2,5.10
12338,residence,4,5.10
12339,fortunate,4,5.10
12340,informed,2,5.10
12341,probably,4,5.10
12342,direction,4,5.10
12343,followed,2,5.10
12344,overtaking,4,5.10
12345,carriage,2,5.10
12346,imperious,4,5.10
12347,themselves,4,5.10
12348,carriage,2,5.10
12349,gentlemen,4,5.10
12350,assistance,6,5.10
12351,summoned,4,5.10
12352,condition,2,5.10
12353,confidence,2,5.10
12354,ascertain,6,5.10
12355,yourself,2,5.10
12356,describe,8,5.10
12357,carriage,2,5.10
12358,springing,6,5.10
12359,carriage,2,5.10
12360,conversation,2,5.10
12361,occurred,6,5.10
12362,describe,8,5.10
12363,everything,4,5.10
12364,constraining,2,5.10
12365,hidingplace,4,5.10
12366,carriage,2,5.10
12367,twothirds,6,5.10
12368,barrieri,2,5.10
12369,estimate,2,5.10
12370,distance,4,5.10
12371,afterwards,4,5.10
12372,traversed,6,5.10
12373,presently,4,5.10
12374,solitary,4,5.10
12375,alighted,4,5.10
12376,footpath,4,5.10
12377,neglected,2,5.10
12378,fountain,4,5.10
12379,overflowed,6,5.10
12380,immediately,2,5.10
12381,conductors,2,5.10
12382,particular,4,5.10
12383,attention,10,5.10
12384,commonly,4,5.10
12385,likewise,6,5.10
12386,brothers,6,5.10
12387,perceived,6,5.10
12388,brothers,6,5.10
12389,alighting,8,5.10
12390,brothers,6,5.10
12391,relocked,8,5.10
12392,proceeding,4,5.10
12393,conducted,6,5.10
12394,straight,6,5.10
12395,ascended,6,5.10
12396,assuredly,6,5.10
12397,handkerchiefs,2,5.10
12398,portions,0,5.10
12399,gentlemans,4,5.10
12400,ceremony,4,5.10
12401,armorial,4,5.10
12402,bearings,2,5.10
12403,contemplation,2,5.10
12404,restless,6,5.10
12405,strivings,4,5.10
12406,suffocation,4,5.10
12407,breathing,6,5.10
12408,embroidery,10,5.10
12409,constantly,10,5.10
12410,piercing,6,5.10
12411,repeated,4,5.10
12412,piercing,2,5.10
12413,variation,6,5.10
12414,cessation,2,5.10
12415,utterance,8,5.10
12416,distinguish,2,5.10
12417,brothers,6,5.10
12418,exercised,2,5.10
12419,authority,4,5.10
12420,answered,2,5.10
12421,contempt,2,5.10
12422,association,8,5.10
12423,impatiently,4,5.10
12424,rejoined,2,5.10
12425,gentlemen,4,5.10
12426,provided,12,5.10
12427,medicines,4,5.10
12428,obtained,8,5.10
12429,haughtily,0,5.10
12430,medicines,2,5.10
12431,stoppers,4,5.10
12432,anything,2,5.09
12433,narcotic,6,5.10
12434,medicines,2,5.09
12435,themselves,4,5.09
12436,administered,4,5.09
12437,monsieur,4,5.09
12438,difficulty,4,5.09
12439,intended,8,5.09
12440,necessary,2,5.09
12441,influence,2,5.09
12442,suppressed,4,5.09
12443,attendance,4,5.09
12444,downstairs,6,5.09
12445,retreated,2,5.09
12446,indifferently,4,5.09
12447,furnishedevidently,0,5.09
12448,recently,2,5.09
12449,occupied,2,5.09
12450,temporarily,8,5.09
12451,hangings,8,5.09
12452,continued,2,5.09
12453,succession,4,5.09
12454,counting,8,5.09
12455,unfastened,2,5.09
12456,bandages,10,5.09
12457,restraining,0,5.09
12458,encouragement,2,5.09
12459,sufferers,2,5.09
12460,soothing,4,5.09
12461,influence,2,5.09
12462,tranquillised,4,5.09
12463,pendulum,8,5.09
12464,brothers,6,5.09
12465,startled,4,5.09
12466,pressing,6,5.09
12467,carelessly,4,5.09
12468,answered,2,5.09
12469,staircase,2,5.09
12470,plastered,10,5.09
12471,circumstantial,10,5.09
12472,unshaken,8,5.09
12473,bastille,2,5.09
12474,captivity,4,5.09
12475,handsome,2,5.09
12476,seventeen,4,5.09
12477,clenched,8,5.09
12478,straight,6,5.09
12479,examined,4,5.09
12480,answered,2,5.09
12481,swordthrust,4,5.09
12482,received,4,5.09
12483,handsome,2,5.09
12484,fellowcreature,0,5.09
12485,monsieur,4,5.09
12486,brothers,6,5.09
12487,swordlike,4,5.09
12488,gentleman,6,5.09
12489,humanity,2,5.09
12490,acknowledge,4,5.09
12491,inconvenient,2,5.09
12492,different,2,5.09
12493,creature,6,5.09
12494,incapable,4,5.09
12495,compassionate,4,5.09
12496,sometimes,4,5.09
12497,sometimes,4,5.09
12498,distance,4,5.09
12499,referred,2,5.09
12500,presence,4,5.09
12501,shameful,8,5.09
12502,betrothed,8,5.09
12503,greatest,2,5.09
12504,difficulty,4,5.09
12505,gathered,2,5.09
12506,dreadful,4,5.09
12507,emphasis,4,5.09
12508,superior,2,5.09
12509,beingstaxed,2,5.09
12510,wretched,6,5.09
12511,forbidden,4,5.09
12512,pillaged,14,5.09
12513,plundered,4,5.09
12514,shutters,4,5.09
12515,dreadful,4,5.09
12516,miserable,4,5.09
12517,oppressed,2,5.09
12518,bursting,4,5.09
12519,supposed,2,5.09
12520,somewhere,2,5.09
12521,nevertheless,4,5.09
12522,cottageour,4,5.09
12523,husbands,4,5.09
12524,virtuous,2,5.09
12525,persuade,10,5.09
12526,influence,2,5.09
12527,lookeron,0,5.09
12528,opposing,8,5.09
12529,confronting,2,5.09
12530,bastille,2,5.09
12531,gentlemans,4,5.09
12532,negligent,2,5.09
12533,indifference,2,5.09
12534,peasants,4,5.09
12535,troddendown,4,5.09
12536,sentiment,4,5.09
12537,passionate,2,5.09
12538,harnessed,4,5.09
12539,quieting,6,5.09
12540,disturbed,4,5.09
12541,unwholesome,2,5.09
12542,persuaded,0,5.09
12543,determination,8,5.09
12544,gathering,4,5.09
12545,clenched,2,5.09
12546,clenched,2,5.09
12547,permission,2,5.08
12548,brotherand,0,5.08
12549,pleasure,2,5.08
12550,diversion,4,5.08
12551,handwhere,6,5.08
12552,somewhere,2,5.08
12553,darkening,4,5.08
12554,narrowing,4,5.08
12555,trampled,6,5.08
12556,struggle,4,5.08
12557,himselfthrust,2,5.08
12558,fragments,2,5.08
12559,gentlemans,4,5.08
12560,soldiers,4,5.08
12561,supporting,6,5.08
12562,thinking,2,5.08
12563,referred,2,5.08
12564,invested,4,5.08
12565,extraordinary,6,5.08
12566,completely,6,5.08
12567,obliging,0,5.08
12568,supported,4,5.08
12569,answered,2,5.08
12570,answered,2,5.08
12571,separately,8,5.08
12572,forefinger,4,5.08
12573,returned,2,5.08
12574,precisely,2,5.08
12575,continuity,0,5.08
12576,probably,4,5.08
12577,repeated,4,5.08
12578,medicines,2,5.08
12579,advanced,10,5.08
12580,piercing,2,5.08
12581,stumbled,2,5.08
12582,distinctness,10,5.08
12583,twentysix,8,5.08
12584,opportunity,2,5.08
12585,byandbye,2,5.08
12586,lethargy,4,5.08
12587,released,2,5.08
12588,condition,2,5.08
12589,expectations,0,5.08
12590,describe,8,5.08
12591,strength,2,5.08
12592,curiosity,4,5.08
12593,prodigious,4,5.08
12594,strength,2,5.08
12595,answered,2,5.08
12596,difficulty,4,5.08
12597,recommended,0,5.08
12598,reputation,2,5.08
12599,probably,4,5.08
12600,interest,4,5.08
12601,listened,2,5.08
12602,patients,2,5.08
12603,breathing,6,5.08
12604,answering,2,5.08
12605,attention,10,5.08
12606,monsieur,4,5.08
12607,profession,2,5.08
12608,communications,6,5.08
12609,patients,2,5.08
12610,received,4,5.08
12611,confidence,2,5.08
12612,troubled,2,5.08
12613,breathing,6,5.08
12614,difficult,4,5.08
12615,carefully,6,5.08
12616,brothers,6,5.08
12617,difficulty,4,5.08
12618,detected,2,5.08
12619,consigned,2,5.08
12620,underground,2,5.08
12621,darkness,2,5.08
12622,narrative,6,5.08
12623,confusion,2,5.08
12624,brothers,6,5.08
12625,lingered,4,5.08
12626,understand,2,5.08
12627,syllables,2,5.08
12628,opportunity,2,5.07
12629,question,4,5.07
12630,brothers,6,5.07
12631,presented,6,5.08
12632,consciousness,4,5.07
12633,jealously,6,5.08
12634,careless,2,5.07
12635,communication,4,5.07
12636,observed,2,5.07
12637,bitterly,4,5.07
12638,resented,2,5.07
12639,brothers,6,5.07
12640,consideration,4,5.07
12641,appeared,2,5.07
12642,consideration,4,5.07
12643,degrading,8,5.07
12644,ridiculous,2,5.07
12645,brothers,6,5.07
12646,expression,4,5.07
12647,reminded,4,5.07
12648,disliked,0,5.07
12649,smoother,2,5.07
12650,incumbrance,4,5.07
12651,midnightat,2,5.07
12652,answering,2,5.07
12653,brothers,6,5.07
12654,downstairs,6,5.07
12655,impatient,4,5.07
12656,striking,4,5.07
12657,ridingwhips,8,5.07
12658,loitering,8,5.07
12659,congratulate,6,5.07
12660,postponed,2,5.07
12661,considered,2,5.07
12662,question,4,5.07
12663,resolved,2,5.07
12664,circumstances,8,5.07
12665,exchanged,6,5.07
12666,wearyworn,8,5.07
12667,anxiously,2,5.07
12668,considered,2,5.07
12669,privately,2,5.07
12670,minister,6,5.07
12671,summoned,4,5.07
12672,circumstances,8,5.07
12673,influence,2,5.07
12674,immunities,4,5.07
12675,expected,2,5.07
12676,profound,6,5.07
12677,resolved,2,5.07
12678,apprehension,4,5.07
12679,whatever,6,5.07
12680,conscious,6,5.07
12681,compromised,4,5.07
12682,possessing,4,5.07
12683,knowledge,4,5.07
12684,possessed,2,5.07
12685,complete,4,5.07
12686,completed,6,5.07
12687,benumbed,4,5.07
12688,dreadful,4,5.07
12689,engaging,4,5.07
12690,handsome,2,5.07
12691,agitation,2,5.07
12692,presented,6,5.07
12693,evremonde,2,5.07
12694,connected,4,5.07
12695,addressed,2,5.07
12696,embroidered,8,5.07
12697,difficulty,4,5.07
12698,arriving,2,5.07
12699,conclusion,2,5.07
12700,nobleman,2,5.07
12701,accurate,12,5.07
12702,conversation,2,5.07
12703,suspected,2,5.07
12704,discovered,2,5.07
12705,husbands,4,5.07
12706,resorted,4,5.07
12707,distress,2,5.07
12708,sympathy,8,5.07
12709,suffering,4,5.07
12710,believing,10,5.07
12711,greatest,2,5.07
12712,inducement,10,5.07
12713,confidence,2,5.07
12714,wretched,6,5.07
12715,ignorant,6,5.07
12716,yesterday,4,5.07
12717,compassionate,4,5.07
12718,marriage,2,5.07
12719,distrusted,4,5.07
12720,disliked,2,5.07
12721,influence,2,5.07
12722,carriage,2,5.07
12723,pointing,4,5.07
12724,inheritance,4,5.07
12725,otherwise,2,5.07
12726,presentiment,10,5.07
12727,innocent,2,5.07
12728,atonement,6,5.07
12729,required,2,5.07
12730,compassion,6,5.07
12731,lamenting,6,5.07
12732,discovered,2,5.07
12733,caressing,8,5.07
12734,faithful,2,5.07
12735,answered,2,5.07
12736,caressing,2,5.07
12737,mentioned,4,5.07
12738,husbands,4,5.07
12739,trusting,2,5.07
12740,delivered,12,5.07
12741,demanded,4,5.07
12742,followed,2,5.07
12743,upstairs,8,5.07
12744,supposed,2,5.07
12745,standing,4,5.07
12746,pinioned,4,5.07
12747,brothers,6,5.07
12748,identified,6,5.07
12749,extinguished,2,5.07
12750,brothers,6,5.07
12751,frightful,6,5.07
12752,abandoned,4,5.07
12753,descendants,4,5.07
12754,alexandre,2,5.07
12755,prisoner,6,5.07
12756,unbearable,12,5.07
12757,denounce,2,5.07
12758,answered,2,5.07
12759,denounce,2,5.07
12760,terrible,4,5.07
12761,document,4,5.07
12762,eagerness,4,5.07
12763,articulate,0,5.07
12764,narrative,2,5.07
12765,revengeful,8,5.07
12766,passions,4,5.07
12767,presence,4,5.07
12768,tribunal,4,5.07
12769,auditory,4,5.07
12770,defarges,4,5.07
12771,captured,2,5.06
12772,bastille,2,5.06
12773,memorials,8,5.06
12774,procession,4,5.06
12775,detested,4,5.06
12776,anathematised,16,5.07
12777,register,4,5.07
12778,services,6,5.07
12779,sustained,2,5.07
12780,denunciation,2,5.07
12781,denouncer,2,5.06
12782,wellknown,2,5.06
12783,attached,2,5.06
12784,frenzied,2,5.06
12785,aspirations,4,5.06
12786,populace,2,5.06
12787,imitations,0,5.06
12788,questionable,2,5.06
12789,antiquity,2,5.06
12790,sacrifices,2,5.06
12791,selfimmolations,4,5.06
12792,therefore,4,5.06
12793,president,6,5.06
12794,quivered,4,5.06
12795,shoulders,2,5.06
12796,physician,2,5.06
12797,republic,10,5.06
12798,republic,10,5.06
12799,obnoxious,4,5.06
12800,aristocrats,4,5.06
12801,doubtless,6,5.06
12802,daughter,2,5.06
12803,excitement,4,5.06
12804,patriotic,2,5.06
12805,sympathy,8,5.06
12806,influence,2,5.06
12807,murmured,4,5.06
12808,vengeance,6,5.06
12809,jurymans,4,5.06
12810,unanimously,2,5.06
12811,aristocrat,6,5.06
12812,republic,10,5.06
12813,notorious,2,5.06
12814,oppressor,4,5.06
12815,conciergerie,2,5.06
12816,fourandtwenty,2,5.06
12817,wretched,6,5.06
12818,innocent,2,5.06
12819,sentence,4,5.06
12820,mortally,2,5.06
12821,stricken,6,5.06
12822,representing,2,5.06
12823,demonstration,2,5.06
12824,tribunal,4,5.06
12825,adjourned,8,5.06
12826,movement,2,5.06
12827,emptying,2,5.06
12828,passages,4,5.06
12829,stretching,2,5.06
12830,consolation,2,5.06
12831,citizens,6,5.06
12832,compassion,6,5.06
12833,proposed,4,5.06
12834,silently,2,5.06
12835,acquiesced,6,5.06
12836,farewell,4,5.06
12837,blessing,4,5.06
12838,husbands,4,5.06
12839,supported,4,5.06
12840,blessing,4,5.06
12841,farewell,4,5.06
12842,separated,8,5.06
12843,byandbye,2,5.06
12844,followed,2,5.06
12845,struggle,4,5.06
12846,underwent,4,5.06
12847,suspected,2,5.06
12848,antipathy,2,5.06
12849,conquered,4,5.06
12850,otherwise,2,5.06
12851,prisoner,6,5.06
12852,together,6,5.06
12853,alwaysvain,8,5.06
12854,endeavour,2,5.06
12855,discharge,6,5.06
12856,presence,4,5.06
12857,beginning,2,5.06
12858,comforted,4,5.06
12859,released,2,5.06
12860,touching,4,5.06
12861,attitude,4,5.06
12862,comforting,6,5.06
12863,prisoners,4,5.06
12864,lovingly,2,5.06
12865,trembled,6,5.06
12866,supported,4,5.06
12867,pitythat,6,5.06
12868,tenderly,6,5.06
12869,staircase,2,5.06
12870,consciousness,4,5.06
12871,springing,6,5.06
12872,throwing,6,5.06
12873,passionately,2,5.06
12874,something,4,5.06
12875,something,4,5.06
12876,blooming,6,5.06
12877,unconscious,4,5.06
12878,remembered,6,5.06
12879,afterwards,4,5.06
12880,murmured,4,5.06
12881,afterwards,4,5.06
12882,grandchildren,4,5.06
12883,handsome,2,5.06
12884,suddenly,2,5.06
12885,following,4,5.06
12886,influence,2,5.06
12887,yesterday,4,5.06
12888,friendly,6,5.06
12889,recognisant,0,5.06
12890,services,2,5.05
12891,connected,6,5.05
12892,concealed,6,5.05
12893,strongest,6,5.06
12894,assurances,4,5.05
12895,returned,2,5.05
12896,tomorrow,6,5.05
12897,afternoon,2,5.05
12898,nowthough,2,5.05
12899,together,6,5.05
12900,prosecutor,2,5.05
12901,president,6,5.05
12902,straight,6,5.05
12903,celebration,2,5.05
12904,accessible,4,5.05
12905,forlorner,8,5.05
12906,immediately,2,5.05
12907,yourself,2,5.05
12908,followed,2,5.05
12909,touching,4,5.05
12910,shoulder,6,5.05
12911,sorrowful,6,5.05
12912,disposed,2,5.05
12913,himwhich,2,5.05
12914,supposition,2,5.05
12915,demonstration,2,5.05
12916,doorpost,2,5.05
12917,encouraged,8,5.05
12918,consolatory,0,5.05
12919,otherwise,2,5.05
12920,returned,2,5.05
12921,downstairs,8,5.05
12922,darkness,2,5.05
12923,tellsons,4,5.05
12924,bankinghouse,2,5.05
12925,precaution,2,5.05
12926,necessary,2,5.05
12927,preparation,6,5.05
12928,checking,6,5.05
12929,darkening,4,5.05
12930,possible,4,5.05
12931,consequences,6,5.05
12932,impression,6,5.05
12933,confirmed,8,5.05
12934,resolved,2,5.05
12935,described,2,5.05
12936,wineshop,6,5.05
12937,difficult,4,5.05
12938,question,4,5.05
12939,ascertained,8,5.05
12940,situation,4,5.05
12941,refreshment,2,5.05
12942,refreshed,2,5.05
12943,shopwindow,6,5.05
12944,slightly,2,5.05
12945,disordered,2,5.05
12946,arrangement,2,5.05
12947,defarges,4,5.05
12948,happened,6,5.05
12949,customer,2,5.05
12950,restless,6,5.05
12951,croaking,8,5.05
12952,drinking,4,5.05
12953,conversation,2,5.05
12954,defarges,4,5.05
12955,vengeance,6,5.05
12956,assisted,4,5.05
12957,conversation,2,5.05
12958,establishment,2,5.05
12959,indifferent,6,5.05
12960,careless,2,5.05
12961,advanced,10,5.05
12962,repeated,4,5.05
12963,inquisitively,4,5.05
12964,eyebrows,2,5.05
12965,answered,2,5.05
12966,returned,2,5.05
12967,puzzling,2,5.05
12968,evremonde,2,5.05
12969,republic,10,5.05
12970,certainly,2,5.05
12971,retorted,8,5.05
12972,pacifically,4,5.05
12973,remarked,4,5.05
12974,vengeance,6,5.05
12975,pleasure,2,5.05
12976,tomorrow,6,5.05
12977,followed,2,5.05
12978,forefinger,4,5.05
12979,studious,12,5.05
12980,absorbed,2,5.05
12981,together,6,5.05
12982,speaking,8,5.05
12983,disturbing,4,5.05
12984,attention,10,5.05
12985,conversation,2,5.05
12986,observed,2,5.05
12987,reasoned,12,5.05
12988,somewhere,2,5.05
12989,question,4,5.05
12990,extermination,4,5.05
12991,magnificent,2,5.05
12992,vengeance,6,5.05
12993,approved,2,5.05
12994,extermination,4,5.05
12995,doctrine,2,5.05
12996,troubled,2,5.05
12997,suffered,4,5.05
12998,observed,2,5.05
12999,observed,2,5.05
13000,repeated,4,5.05
13001,contemptuously,6,5.05
13002,observed,2,5.05
13003,observed,2,5.05
13004,republic,10,5.05
13005,observed,2,5.05
13006,deprecatory,2,5.05
13007,daughter,2,5.05
13008,dreadful,4,5.05
13009,observed,2,5.05
13010,daughter,2,5.05
13011,repeated,4,5.05
13012,observed,2,5.05
13013,daughter,2,5.04
13014,observed,2,5.04
13015,observed,2,5.04
13016,observed,2,5.04
13017,observed,2,5.04
13018,listeners,8,5.04
13019,citizeness,2,5.04
13020,vengeance,6,5.04
13021,embraced,2,5.04
13022,implacably,6,5.04
13023,addressing,4,5.04
13024,depended,12,5.04
13025,theewhich,4,5.04
13026,protested,4,5.04
13027,wrathfully,4,5.04
13028,vengeance,6,5.04
13029,oppressors,6,5.04
13030,register,4,5.04
13031,destruction,2,5.04
13032,extermination,4,5.04
13033,assented,4,5.04
13034,beginning,2,5.04
13035,bastille,2,5.04
13036,assented,4,5.04
13037,gleaming,4,5.04
13038,shutters,2,5.04
13039,communicate,6,5.04
13040,assented,4,5.04
13041,communicate,6,5.04
13042,fishermen,2,5.04
13043,seashore,2,5.04
13044,evremonde,2,5.04
13045,brothers,6,5.04
13046,bastille,2,5.04
13047,describes,4,5.04
13048,mortally,2,5.04
13049,descends,4,5.04
13050,assented,4,5.04
13051,returned,2,5.04
13052,horrible,6,5.04
13053,enjoyment,8,5.04
13054,wraththe,4,5.04
13055,listener,4,5.04
13056,commended,10,5.04
13057,minority,6,5.04
13058,interposed,4,5.04
13059,compassionate,4,5.04
13060,elicited,4,5.04
13061,repetition,4,5.04
13062,customers,2,5.04
13063,customer,2,5.04
13064,perplexedly,4,5.04
13065,stranger,4,5.04
13066,directed,2,5.04
13067,national,4,5.04
13068,pointing,4,5.04
13069,customer,2,5.04
13070,reflections,4,5.04
13071,swallowed,4,5.04
13072,appointed,6,5.04
13073,gentleman,6,5.04
13074,restless,6,5.04
13075,appointment,2,5.04
13076,bankinghouse,2,5.04
13077,mediation,4,5.04
13078,returning,4,5.04
13079,unwilling,4,5.04
13080,arranged,2,5.04
13081,bankinghouse,2,5.04
13082,midnight,6,5.04
13083,meanwhile,2,5.04
13084,returned,2,5.04
13085,discussing,6,5.04
13086,question,4,5.04
13087,building,2,5.04
13088,structure,6,5.04
13089,prolonged,2,5.04
13090,traversing,2,5.04
13091,question,4,5.04
13092,everything,4,5.04
13093,helpless,2,5.04
13094,straying,4,5.04
13095,everywhere,4,5.04
13096,whimpering,8,5.04
13097,miserable,6,5.04
13098,receiving,8,5.04
13099,distracted,4,5.04
13100,implored,4,5.04
13101,dreadful,4,5.04
13102,agreementthey,4,5.04
13103,shoulder,6,5.04
13104,presently,4,5.04
13105,happened,6,5.04
13106,momentary,6,5.04
13107,affected,4,5.04
13108,impressed,4,5.04
13109,spectacle,4,5.04
13110,emotions,2,5.04
13111,daughter,2,5.04
13112,reliance,4,5.04
13113,appealed,2,5.04
13114,strongly,2,5.04
13115,agreement,10,5.04
13116,steadily,2,5.04
13117,stipulations,4,5.04
13118,answered,2,5.04
13119,monotonously,2,5.04
13120,watching,4,5.04
13121,entangling,0,5.04
13122,accustomed,4,5.04
13123,exclaimed,2,5.04
13124,certificate,2,5.04
13125,englishman,6,5.04
13126,tomorrow,6,5.04
13127,tomorrow,6,5.04
13128,remember,6,5.04
13129,certificate,2,5.04
13130,enabling,8,5.04
13131,daughter,2,5.04
13132,frontier,4,5.04
13133,obtained,8,5.04
13134,precaution,2,5.04
13135,yesterday,4,5.04
13136,carefully,6,5.04
13137,recalled,2,5.04
13138,recalled,2,5.03
13139,denunciation,2,5.03
13140,overheard,12,5.04
13141,presented,6,5.04
13142,confirms,4,5.04
13143,woodsawyer,2,5.03
13144,defarges,4,5.03
13145,rehearsed,4,5.03
13146,mentioned,4,5.03
13147,namemaking,8,5.03
13148,prisoners,4,5.03
13149,pretence,6,5.03
13150,childsand,6,5.04
13151,fathersfor,2,5.03
13152,horrified,8,5.04
13153,denunciation,2,5.03
13154,certainly,2,5.03
13155,tomorrow,6,5.03
13156,probably,4,5.03
13157,afterwards,4,5.03
13158,probably,4,5.03
13159,afterwards,4,5.03
13160,sympathise,6,5.03
13161,guillotine,6,5.03
13162,unquestionably,2,5.03
13163,inveteracy,6,5.03
13164,described,2,5.03
13165,strength,2,5.03
13166,attentively,4,5.03
13167,confidence,2,5.03
13168,touching,4,5.03
13169,distress,2,5.03
13170,travelling,2,5.03
13171,seacoast,2,5.03
13172,preparations,4,5.03
13173,completed,6,5.03
13174,tomorrow,6,5.03
13175,starting,4,5.03
13176,afternoon,2,5.03
13177,inspiring,4,5.03
13178,involving,4,5.03
13179,husbands,4,5.03
13180,cheerfully,6,5.03
13181,faltered,16,5.03
